LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8239 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8238 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8238 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8238 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8237 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8237 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8237 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8236 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8236 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8236 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8235 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8235 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8235 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8234 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8234 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8234 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8233 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8233 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8233 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8232 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8232 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8232 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8231 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8231 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8231 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8230 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8230 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8230 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x822f PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x822f PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x822f PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x822e PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x822e PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x822e PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x822d PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x822d PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x822d PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x822c PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x822c PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x822c PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x822b PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x822b PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x822b PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x822a PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x822a PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x822a PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8229 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8229 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8229 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8228 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8228 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8228 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8227 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8227 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8227 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8226 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8226 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8226 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8225 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8225 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8225 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8224 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8224 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8224 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8223 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8223 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8223 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8222 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8222 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8222 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8221 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8221 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8221 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8220 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8220 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8220 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x821f PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x821f PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x821f PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x821e PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x821e PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x821e PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x821d PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x821d PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x821d PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x821c PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x821c PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x821c PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x821b PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x821b PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x821b PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x821a PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x821a PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x821a PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8219 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8219 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8219 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8218 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8218 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8218 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8217 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8217 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8217 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8216 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8216 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8216 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8215 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8215 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8215 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8214 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8214 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8214 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8213 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8213 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8213 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8212 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8212 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8212 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8211 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8211 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8211 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8210 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8210 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8210 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x820f PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x820f PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x820f PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x820e PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x820e PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x820e PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x820d PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x820d PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x820d PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x820c PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x820c PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x820c PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x820b PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x820b PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x820b PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x820a PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x820a PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x820a PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8209 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8209 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8209 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8208 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8208 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8208 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8207 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8207 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8207 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8206 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8206 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8206 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8205 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8205 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8205 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8204 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8204 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8204 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8203 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8203 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8203 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8202 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8202 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8202 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8201 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8201 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8201 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8200 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8200 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x8200 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81ff PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81ff PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81ff PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81fe PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81fe PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81fe PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81fd PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81fd PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81fd PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81fc PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81fc PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81fc PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81fb PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81fb PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81fb PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81fa PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81fa PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81fa PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81f9 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81f9 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81f9 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81f8 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81f8 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81f8 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81f7 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81f7 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81f7 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81f6 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81f6 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81f6 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81f5 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81f5 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81f5 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81f4 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81f4 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81f4 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81f3 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81f3 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81f3 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81f2 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81f2 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x81f2 PC:0x0007 SP:0xfffe
